Julian Date	Pc Latitude (deg)	Aerosol Opacity	Uncertainty
2455220.5	40	1.171	0.273
2455280.5	40	1.109	0.262
2455340.5	40	1.081	0.257
2455400.5	40	1.072	0.255
2455460.5	40	1.063	0.253
2455520.5	40	1.054	0.251
2455580.5	40	1.046	0.249
2455640.5	40	1.064	0.25
2455700.5	40	1.059	0.249
2455760.5	40	1.038	0.244
2455820.5	40	1.017	0.24
2455880.5	40	1.007	0.238
2455940.5	40	1.004	0.237
2456000.5	40	1.008	0.238
2456060.5	40	1.012	0.238
2456120.5	40	1.007	0.238
2456180.5	40	1.02	0.24
2456240.5	40	1.048	0.245
2456300.5	40	1.071	0.249
2456360.5	40	1.109	0.256
2456420.5	40	1.152	0.264
2456480.5	40	1.197	0.272
2456540.5	40	1.237	0.28
2456600.5	40	1.263	0.286
2456660.5	40	1.273	0.289
2456720.5	40	1.28	0.291
2456780.5	40	1.257	0.288
2456840.5	40	1.212	0.282
2456900.5	40	1.156	0.273
2456960.5	40	1.105	0.266
2457020.5	40	1.078	0.262
2457080.5	40	1.105	0.268
2457140.5	40	1.109	0.269
2457200.5	40	1.112	0.271
2457260.5	40	1.112	0.273
2457320.5	40	1.12	0.275
2457380.5	40	1.118	0.276
2457440.5	40	1.109	0.276
2457500.5	40	1.105	0.276
2457560.5	40	1.097	0.275
2457620.5	40	1.074	0.271
2457680.5	40	1.056	0.268
2457740.5	40	1.031	0.264
2457800.5	40	1.007	0.259
2457860.5	40	0.987	0.256
2457920.5	40	0.975	0.254
2457980.5	40	0.975	0.254
2458040.5	40	0.99	0.257
2458100.5	40	1.022	0.263
2458160.5	40	1.075	0.273
2458220.5	40	1.121	0.281
2458280.5	40	1.159	0.288
2458340.5	40	1.183	0.293
2458400.5	40	1.197	0.295
2458460.5	40	1.209	0.297
2458520.5	40	1.23	0.3
2458580.5	40	1.232	0.299
2458640.5	40	1.226	0.297
2458700.5	40	1.216	0.294
2458760.5	40	1.209	0.292
2445380.5	42	0.851	0.369
2445440.5	42	0.859	0.372
2445500.5	42	0.873	0.375
2445560.5	42	0.89	0.38
2445620.5	42	0.912	0.386
2445680.5	42	0.923	0.388
2445740.5	42	0.929	0.39
2445800.5	42	0.939	0.392
2445860.5	42	0.955	0.396
2445920.5	42	0.988	0.405
2445980.5	42	1.018	0.413
2446040.5	42	1.037	0.417
2446100.5	42	1.044	0.418
2446160.5	42	1.038	0.416
2446220.5	42	1.02	0.41
2446280.5	42	0.993	0.402
2446340.5	42	0.963	0.393
2446400.5	42	0.919	0.38
2446460.5	42	0.897	0.374
2446520.5	42	0.902	0.375
2446580.5	42	0.927	0.38
2446640.5	42	0.927	0.38
2446700.5	42	0.92	0.378
2446760.5	42	0.923	0.378
2446820.5	42	0.915	0.376
2446880.5	42	0.917	0.376
2446940.5	42	0.926	0.378
2447000.5	42	0.941	0.382
2447060.5	42	0.96	0.387
2447120.5	42	0.961	0.387
2447180.5	42	0.949	0.384
2447240.5	42	0.938	0.382
2447300.5	42	0.941	0.383
2447360.5	42	0.945	0.384
2447420.5	42	0.94	0.383
2447480.5	42	0.934	0.382
2447540.5	42	0.93	0.381
2447600.5	42	0.927	0.381
2447660.5	42	0.919	0.379
2447720.5	42	0.906	0.376
2447780.5	42	0.886	0.371
2447840.5	42	0.853	0.363
2447900.5	42	0.841	0.36
2447960.5	42	0.846	0.361
2448020.5	42	0.864	0.366
2448080.5	42	0.895	0.375
2448140.5	42	0.936	0.386
2448200.5	42	0.98	0.398
2448260.5	42	1.01	0.407
2448320.5	42	1.045	0.417
2448380.5	42	1.072	0.425
2448440.5	42	1.09	0.431
2448500.5	42	1.099	0.434
2448560.5	42	1.098	0.434
2448620.5	42	1.083	0.43
2448680.5	42	1.077	0.43
2448740.5	42	1.082	0.431
2448800.5	42	1.071	0.428
2448860.5	42	1.052	0.423
2448920.5	42	1.047	0.422
2448980.5	42	1.051	0.423
2449040.5	42	1.061	0.427
2449100.5	42	1.062	0.428
2449160.5	42	1.056	0.427
2449220.5	42	1.047	0.424
2449280.5	42	1.032	0.42
2449340.5	42	1.01	0.413
2449400.5	42	0.986	0.405
2449460.5	42	0.961	0.397
2449520.5	42	0.936	0.389
2449580.5	42	0.912	0.381
2449640.5	42	0.893	0.374
2449700.5	42	0.874	0.369
2449760.5	42	0.858	0.364
2449820.5	42	0.844	0.36
2449880.5	42	0.831	0.356
2449940.5	42	0.832	0.356
2450000.5	42	0.845	0.359
2450060.5	42	0.859	0.363
2450120.5	42	0.859	0.255
2450180.5	42	0.904	0.263
2450240.5	42	0.961	0.275
2450300.5	42	1.032	0.289
2450360.5	42	1.095	0.303
2450420.5	42	1.141	0.313
2450480.5	42	1.178	0.321
2450540.5	42	1.207	0.326
2450600.5	42	1.232	0.33
2450660.5	42	1.26	0.334
2450720.5	42	1.271	0.334
2450780.5	42	1.26	0.329
2450840.5	42	1.245	0.322
2450900.5	42	1.218	0.314
2450960.5	42	1.196	0.307
2451020.5	42	1.175	0.3
2451080.5	42	1.168	0.296
2451140.5	42	1.172	0.295
2451200.5	42	1.164	0.292
2451260.5	42	1.148	0.289
2451320.5	42	1.113	0.283
2451380.5	42	1.092	0.279
2451440.5	42	1.066	0.275
2451500.5	42	1.029	0.269
2451560.5	42	0.994	0.263
2451620.5	42	0.981	0.26
2451680.5	42	0.98	0.26
2451740.5	42	1.002	0.264
2451800.5	42	1.02	0.268
2451860.5	42	1.041	0.272
2451920.5	42	1.068	0.277
2451980.5	42	1.11	0.285
2452040.5	42	1.143	0.292
2452100.5	42	1.171	0.298
2452160.5	42	1.176	0.3
2452220.5	42	1.163	0.299
2452280.5	42	1.144	0.297
2452340.5	42	1.11	0.291
2452400.5	42	1.074	0.286
2452460.5	42	1.027	0.278
2452520.5	42	0.989	0.272
2452580.5	42	0.96	0.268
2452640.5	42	0.925	0.262
2452700.5	42	0.896	0.258
2452760.5	42	0.865	0.253
2452820.5	42	0.871	0.255
2452880.5	42	0.875	0.257
2452940.5	42	0.879	0.259
2453000.5	42	0.883	0.26
2453060.5	42	0.885	0.262
2453120.5	42	0.864	0.258
2453180.5	42	0.842	0.255
2453240.5	42	0.846	0.256
2453300.5	42	0.85	0.258
2453360.5	42	0.853	0.259
2453420.5	42	0.866	0.263
2453480.5	42	0.859	0.262
2453540.5	42	0.852	0.262
2453600.5	42	0.849	0.262
2453660.5	42	0.893	0.271
2453720.5	42	0.907	0.275
2453780.5	42	0.913	0.277
2453840.5	42	0.921	0.279
2453900.5	42	0.956	0.286
2453960.5	42	0.998	0.296
2454020.5	42	1.026	0.301
2454080.5	42	1.014	0.299
2454140.5	42	0.971	0.289
2454200.5	42	0.92	0.277
2454260.5	42	0.898	0.272
2454320.5	42	0.861	0.264
2454380.5	42	0.833	0.257
2454440.5	42	0.82	0.254
2454500.5	42	0.816	0.252
2454560.5	42	0.803	0.248
2454620.5	42	0.806	0.247
2454680.5	42	0.835	0.251
2454740.5	42	0.865	0.255
2454800.5	42	0.905	0.261
2454860.5	42	0.924	0.263
2454920.5	42	0.931	0.263
2454980.5	42	0.933	0.262
2455040.5	42	0.935	0.262
2455100.5	42	0.967	0.267
2455160.5	42	0.926	0.259
2455220.5	42	0.87	0.248
2455280.5	42	0.823	0.24
2455340.5	42	0.814	0.238
2455400.5	42	0.827	0.239
2455460.5	42	0.853	0.243
2455520.5	42	0.876	0.247
2455580.5	42	0.895	0.249
2455640.5	42	0.932	0.254
2455700.5	42	0.946	0.256
2455760.5	42	0.935	0.253
2455820.5	42	0.917	0.249
2455880.5	42	0.903	0.246
2455940.5	42	0.892	0.244
2456000.5	42	0.885	0.243
2456060.5	42	0.883	0.243
2456120.5	42	0.883	0.243
2456180.5	42	0.892	0.245
2456240.5	42	0.913	0.249
2456300.5	42	0.923	0.251
2456360.5	42	0.948	0.256
2456420.5	42	0.978	0.262
2456480.5	42	1.015	0.27
2456540.5	42	1.056	0.279
2456600.5	42	1.078	0.284
2456660.5	42	1.087	0.287
2456720.5	42	1.09	0.289
2456780.5	42	1.069	0.286
2456840.5	42	1.029	0.279
2456900.5	42	0.981	0.271
2456960.5	42	0.943	0.265
2457020.5	42	0.919	0.262
2457080.5	42	0.935	0.266
2457140.5	42	0.937	0.268
2457200.5	42	0.943	0.27
2457260.5	42	0.945	0.271
2457320.5	42	0.948	0.273
2457380.5	42	0.944	0.274
2457440.5	42	0.936	0.273
2457500.5	42	0.926	0.272
2457560.5	42	0.919	0.272
2457620.5	42	0.908	0.27
2457680.5	42	0.896	0.268
2457740.5	42	0.876	0.264
2457800.5	42	0.856	0.26
2457860.5	42	0.841	0.258
2457920.5	42	0.841	0.258
2457980.5	42	0.845	0.259
2458040.5	42	0.858	0.262
2458100.5	42	0.884	0.267
2458160.5	42	0.926	0.275
2458220.5	42	0.962	0.283
2458280.5	42	0.995	0.289
2458340.5	42	1.019	0.294
2458400.5	42	1.039	0.298
2458460.5	42	1.057	0.301
2458520.5	42	1.08	0.305
2458580.5	42	1.098	0.308
2458640.5	42	1.113	0.311
2458700.5	42	1.123	0.312
2458760.5	42	1.131	0.313
2445380.5	44	0.696	0.335
2445440.5	44	0.703	0.337
2445500.5	44	0.716	0.341
2445560.5	44	0.734	0.346
2445620.5	44	0.762	0.354
2445680.5	44	0.782	0.36
2445740.5	44	0.802	0.366
2445800.5	44	0.824	0.372
2445860.5	44	0.85	0.379
2445920.5	44	0.887	0.389
2445980.5	44	0.922	0.399
2446040.5	44	0.947	0.405
2446100.5	44	0.957	0.407
2446160.5	44	0.954	0.405
2446220.5	44	0.936	0.4
2446280.5	44	0.908	0.391
2446340.5	44	0.875	0.381
2446400.5	44	0.827	0.367
2446460.5	44	0.806	0.36
2446520.5	44	0.802	0.358
2446580.5	44	0.816	0.361
2446640.5	44	0.803	0.358
2446700.5	44	0.783	0.352
2446760.5	44	0.773	0.348
2446820.5	44	0.755	0.343
2446880.5	44	0.748	0.341
2446940.5	44	0.75	0.342
2447000.5	44	0.758	0.344
2447060.5	44	0.776	0.349
2447120.5	44	0.783	0.351
2447180.5	44	0.786	0.352
2447240.5	44	0.791	0.354
2447300.5	44	0.807	0.359
2447360.5	44	0.816	0.362
2447420.5	44	0.817	0.363
2447480.5	44	0.817	0.363
2447540.5	44	0.815	0.363
2447600.5	44	0.813	0.363
2447660.5	44	0.806	0.361
2447720.5	44	0.793	0.358
2447780.5	44	0.776	0.354
2447840.5	44	0.753	0.348
2447900.5	44	0.756	0.349
2447960.5	44	0.771	0.354
2448020.5	44	0.801	0.362
2448080.5	44	0.844	0.374
2448140.5	44	0.898	0.39
2448200.5	44	0.955	0.406
2448260.5	44	1.001	0.419
2448320.5	44	1.049	0.433
2448380.5	44	1.085	0.444
2448440.5	44	1.107	0.451
2448500.5	44	1.115	0.454
2448560.5	44	1.107	0.453
2448620.5	44	1.091	0.448
2448680.5	44	1.08	0.446
2448740.5	44	1.079	0.446
2448800.5	44	1.059	0.44
2448860.5	44	1.033	0.433
2448920.5	44	1.022	0.43
2448980.5	44	1.019	0.429
2449040.5	44	1.021	0.431
2449100.5	44	1.017	0.431
2449160.5	44	1.008	0.429
2449220.5	44	0.994	0.425
2449280.5	44	0.976	0.419
2449340.5	44	0.955	0.412
2449400.5	44	0.932	0.404
2449460.5	44	0.907	0.395
2449520.5	44	0.882	0.387
2449580.5	44	0.859	0.378
2449640.5	44	0.84	0.372
2449700.5	44	0.822	0.366
2449760.5	44	0.803	0.36
2449820.5	44	0.788	0.355
2449880.5	44	0.771	0.35
2449940.5	44	0.766	0.349
2450000.5	44	0.774	0.351
2450060.5	44	0.783	0.354
2450120.5	44	0.783	0.247
2450180.5	44	0.824	0.255
2450240.5	44	0.881	0.267
2450300.5	44	0.953	0.281
2450360.5	44	1.018	0.295
2450420.5	44	1.069	0.306
2450480.5	44	1.109	0.314
2450540.5	44	1.141	0.32
2450600.5	44	1.166	0.324
2450660.5	44	1.187	0.327
2450720.5	44	1.199	0.327
2450780.5	44	1.189	0.322
2450840.5	44	1.17	0.315
2450900.5	44	1.138	0.306
2450960.5	44	1.114	0.298
2451020.5	44	1.093	0.291
2451080.5	44	1.088	0.288
2451140.5	44	1.096	0.288
2451200.5	44	1.091	0.286
2451260.5	44	1.082	0.284
2451320.5	44	1.053	0.278
2451380.5	44	1.033	0.275
2451440.5	44	1.009	0.271
2451500.5	44	0.974	0.265
2451560.5	44	0.942	0.259
2451620.5	44	0.938	0.259
2451680.5	44	0.94	0.259
2451740.5	44	0.958	0.262
2451800.5	44	0.971	0.265
2451860.5	44	0.985	0.268
2451920.5	44	1.001	0.271
2451980.5	44	1.027	0.277
2452040.5	44	1.047	0.281
2452100.5	44	1.064	0.285
2452160.5	44	1.071	0.287
2452220.5	44	1.061	0.286
2452280.5	44	1.045	0.285
2452340.5	44	1.015	0.28
2452400.5	44	0.985	0.276
2452460.5	44	0.942	0.269
2452520.5	44	0.907	0.264
2452580.5	44	0.882	0.26
2452640.5	44	0.847	0.255
2452700.5	44	0.821	0.251
2452760.5	44	0.791	0.246
2452820.5	44	0.786	0.246
2452880.5	44	0.775	0.245
2452940.5	44	0.764	0.244
2453000.5	44	0.76	0.244
2453060.5	44	0.762	0.246
2453120.5	44	0.75	0.244
2453180.5	44	0.741	0.243
2453240.5	44	0.752	0.246
2453300.5	44	0.765	0.249
2453360.5	44	0.775	0.252
2453420.5	44	0.79	0.255
2453480.5	44	0.795	0.257
2453540.5	44	0.79	0.257
2453600.5	44	0.794	0.259
2453660.5	44	0.835	0.268
2453720.5	44	0.851	0.272
2453780.5	44	0.859	0.274
2453840.5	44	0.867	0.276
2453900.5	44	0.893	0.282
2453960.5	44	0.923	0.289
2454020.5	44	0.952	0.295
2454080.5	44	0.948	0.294
2454140.5	44	0.918	0.287
2454200.5	44	0.878	0.277
2454260.5	44	0.856	0.272
2454320.5	44	0.815	0.263
2454380.5	44	0.781	0.255
2454440.5	44	0.76	0.25
2454500.5	44	0.747	0.246
2454560.5	44	0.729	0.241
2454620.5	44	0.721	0.238
2454680.5	44	0.735	0.239
2454740.5	44	0.743	0.239
2454800.5	44	0.758	0.24
2454860.5	44	0.757	0.239
2454920.5	44	0.754	0.237
2454980.5	44	0.743	0.234
2455040.5	44	0.744	0.234
2455100.5	44	0.77	0.238
2455160.5	44	0.745	0.233
2455220.5	44	0.708	0.226
2455280.5	44	0.677	0.22
2455340.5	44	0.67	0.218
2455400.5	44	0.68	0.22
2455460.5	44	0.708	0.224
2455520.5	44	0.733	0.228
2455580.5	44	0.75	0.23
2455640.5	44	0.778	0.234
2455700.5	44	0.793	0.236
2455760.5	44	0.792	0.235
2455820.5	44	0.788	0.233
2455880.5	44	0.788	0.233
2455940.5	44	0.791	0.233
2456000.5	44	0.793	0.233
2456060.5	44	0.797	0.233
2456120.5	44	0.799	0.234
2456180.5	44	0.8	0.234
2456240.5	44	0.805	0.235
2456300.5	44	0.798	0.235
2456360.5	44	0.8	0.236
2456420.5	44	0.806	0.237
2456480.5	44	0.818	0.24
2456540.5	44	0.84	0.245
2456600.5	44	0.852	0.248
2456660.5	44	0.859	0.251
2456720.5	44	0.869	0.254
2456780.5	44	0.862	0.254
2456840.5	44	0.852	0.253
2456900.5	44	0.845	0.253
2456960.5	44	0.84	0.253
2457020.5	44	0.836	0.254
2457080.5	44	0.848	0.257
2457140.5	44	0.852	0.259
2457200.5	44	0.858	0.262
2457260.5	44	0.86	0.263
2457320.5	44	0.855	0.263
2457380.5	44	0.844	0.262
2457440.5	44	0.828	0.26
2457500.5	44	0.804	0.256
2457560.5	44	0.79	0.254
2457620.5	44	0.779	0.253
2457680.5	44	0.765	0.25
2457740.5	44	0.75	0.247
2457800.5	44	0.739	0.245
2457860.5	44	0.733	0.244
2457920.5	44	0.743	0.246
2457980.5	44	0.749	0.248
2458040.5	44	0.756	0.249
2458100.5	44	0.767	0.251
2458160.5	44	0.783	0.255
2458220.5	44	0.789	0.256
2458280.5	44	0.802	0.259
2458340.5	44	0.818	0.262
2458400.5	44	0.837	0.265
2458460.5	44	0.857	0.269
2458520.5	44	0.879	0.273
2458580.5	44	0.907	0.278
2458640.5	44	0.941	0.284
2458700.5	44	0.973	0.29
2445380.5	46	0.602	0.307
2445440.5	46	0.607	0.309
2445500.5	46	0.62	0.313
2445560.5	46	0.635	0.318
2445620.5	46	0.663	0.326
2445680.5	46	0.688	0.334
2445740.5	46	0.713	0.341
2445800.5	46	0.742	0.349
2445860.5	46	0.773	0.358
2445920.5	46	0.811	0.369
2445980.5	46	0.847	0.379
2446040.5	46	0.875	0.386
2446100.5	46	0.889	0.39
2446160.5	46	0.887	0.389
2446220.5	46	0.872	0.384
2446280.5	46	0.846	0.376
2446340.5	46	0.813	0.366
2446400.5	46	0.765	0.352
2446460.5	46	0.747	0.346
2446520.5	46	0.743	0.344
2446580.5	46	0.758	0.348
2446640.5	46	0.748	0.345
2446700.5	46	0.729	0.339
2446760.5	46	0.721	0.336
2446820.5	46	0.709	0.333
2446880.5	46	0.704	0.331
2446940.5	46	0.705	0.332
2447000.5	46	0.709	0.333
2447060.5	46	0.724	0.337
2447120.5	46	0.731	0.34
2447180.5	46	0.732	0.34
2447240.5	46	0.736	0.342
2447300.5	46	0.749	0.345
2447360.5	46	0.753	0.347
2447420.5	46	0.751	0.347
2447480.5	46	0.749	0.346
2447540.5	46	0.745	0.346
2447600.5	46	0.739	0.344
2447660.5	46	0.731	0.343
2447720.5	46	0.721	0.34
2447780.5	46	0.707	0.336
2447840.5	46	0.689	0.332
2447900.5	46	0.699	0.335
2447960.5	46	0.716	0.34
2448020.5	46	0.747	0.349
2448080.5	46	0.79	0.361
2448140.5	46	0.843	0.377
2448200.5	46	0.901	0.393
2448260.5	46	0.95	0.407
2448320.5	46	0.999	0.422
2448380.5	46	1.035	0.433
2448440.5	46	1.06	0.44
2448500.5	46	1.067	0.443
2448560.5	46	1.06	0.442
2448620.5	46	1.04	0.437
2448680.5	46	1.029	0.434
2448740.5	46	1.027	0.434
2448800.5	46	1.007	0.429
2448860.5	46	0.984	0.421
2448920.5	46	0.977	0.42
2448980.5	46	0.976	0.421
2449040.5	46	0.976	0.421
2449100.5	46	0.973	0.422
2449160.5	46	0.964	0.42
2449220.5	46	0.951	0.416
2449280.5	46	0.934	0.41
2449340.5	46	0.913	0.403
2449400.5	46	0.89	0.394
2449460.5	46	0.867	0.386
2449520.5	46	0.843	0.376
2449580.5	46	0.819	0.367
2449640.5	46	0.8	0.36
2449700.5	46	0.78	0.354
2449760.5	46	0.761	0.348
2449820.5	46	0.744	0.342
2449880.5	46	0.724	0.337
2449940.5	46	0.716	0.335
2450000.5	46	0.721	0.337
2450060.5	46	0.728	0.339
2450120.5	46	0.728	0.23
2450180.5	46	0.767	0.238
2450240.5	46	0.824	0.249
2450300.5	46	0.898	0.263
2450360.5	46	0.963	0.276
2450420.5	46	1.015	0.286
2450480.5	46	1.056	0.294
2450540.5	46	1.087	0.299
2450600.5	46	1.11	0.303
2450660.5	46	1.127	0.304
2450720.5	46	1.138	0.304
2450780.5	46	1.127	0.299
2450840.5	46	1.108	0.293
2450900.5	46	1.07	0.283
2450960.5	46	1.042	0.275
2451020.5	46	1.021	0.269
2451080.5	46	1.021	0.267
2451140.5	46	1.036	0.268
2451200.5	46	1.037	0.267
2451260.5	46	1.037	0.267
2451320.5	46	1.014	0.263
2451380.5	46	0.995	0.26
2451440.5	46	0.972	0.256
2451500.5	46	0.935	0.25
2451560.5	46	0.902	0.244
2451620.5	46	0.904	0.245
2451680.5	46	0.906	0.245
2451740.5	46	0.918	0.248
2451800.5	46	0.924	0.249
2451860.5	46	0.929	0.25
2451920.5	46	0.936	0.252
2451980.5	46	0.951	0.255
2452040.5	46	0.965	0.258
2452100.5	46	0.979	0.261
2452160.5	46	0.992	0.264
2452220.5	46	0.99	0.265
2452280.5	46	0.981	0.265
2452340.5	46	0.954	0.261
2452400.5	46	0.926	0.257
2452460.5	46	0.886	0.252
2452520.5	46	0.852	0.247
2452580.5	46	0.825	0.243
2452640.5	46	0.787	0.238
2452700.5	46	0.759	0.234
2452760.5	46	0.725	0.229
2452820.5	46	0.709	0.227
2452880.5	46	0.682	0.223
2452940.5	46	0.656	0.22
2453000.5	46	0.64	0.218
2453060.5	46	0.639	0.218
2453120.5	46	0.63	0.217
2453180.5	46	0.63	0.218
2453240.5	46	0.645	0.221
2453300.5	46	0.663	0.225
2453360.5	46	0.678	0.228
2453420.5	46	0.696	0.232
2453480.5	46	0.714	0.236
2453540.5	46	0.716	0.238
2453600.5	46	0.727	0.241
2453660.5	46	0.769	0.249
2453720.5	46	0.788	0.254
2453780.5	46	0.798	0.256
2453840.5	46	0.807	0.258
2453900.5	46	0.827	0.262
2453960.5	46	0.843	0.266
2454020.5	46	0.861	0.27
2454080.5	46	0.858	0.269
2454140.5	46	0.837	0.264
2454200.5	46	0.813	0.258
2454260.5	46	0.799	0.255
2454320.5	46	0.76	0.247
2454380.5	46	0.726	0.239
2454440.5	46	0.705	0.234
2454500.5	46	0.688	0.23
2454560.5	46	0.67	0.226
2454620.5	46	0.661	0.223
2454680.5	46	0.664	0.222
2454740.5	46	0.662	0.22
2454800.5	46	0.661	0.218
2454860.5	46	0.659	0.216
2454920.5	46	0.662	0.216
2454980.5	46	0.655	0.214
2455040.5	46	0.664	0.215
2455100.5	46	0.691	0.219
2455160.5	46	0.68	0.216
2455220.5	46	0.658	0.212
2455280.5	46	0.637	0.208
2455340.5	46	0.631	0.207
2455400.5	46	0.631	0.207
2455460.5	46	0.647	0.209
2455520.5	46	0.658	0.21
2455580.5	46	0.66	0.209
2455640.5	46	0.669	0.21
2455700.5	46	0.677	0.21
2455760.5	46	0.678	0.21
2455820.5	46	0.684	0.21
2455880.5	46	0.7	0.212
2455940.5	46	0.718	0.215
2456000.5	46	0.739	0.217
2456060.5	46	0.756	0.22
2456120.5	46	0.766	0.222
2456180.5	46	0.765	0.222
2456240.5	46	0.758	0.221
2456300.5	46	0.744	0.219
2456360.5	46	0.732	0.218
2456420.5	46	0.723	0.217
2456480.5	46	0.717	0.217
2456540.5	46	0.72	0.218
2456600.5	46	0.721	0.219
2456660.5	46	0.725	0.221
2456720.5	46	0.733	0.223
2456780.5	46	0.737	0.225
2456840.5	46	0.749	0.228
2456900.5	46	0.767	0.232
2456960.5	46	0.784	0.236
2457020.5	46	0.79	0.238
2457080.5	46	0.798	0.241
2457140.5	46	0.799	0.242
2457200.5	46	0.797	0.243
2457260.5	46	0.794	0.243
2457320.5	46	0.783	0.242
2457380.5	46	0.768	0.241
2457440.5	46	0.751	0.239
2457500.5	46	0.723	0.235
2457560.5	46	0.705	0.232
2457620.5	46	0.696	0.231
2457680.5	46	0.686	0.23
2457740.5	46	0.676	0.228
2457800.5	46	0.671	0.227
2457860.5	46	0.67	0.227
2457920.5	46	0.684	0.23
2457980.5	46	0.689	0.231
2458040.5	46	0.689	0.231
2458100.5	46	0.687	0.231
2458160.5	46	0.681	0.23
2458220.5	46	0.672	0.228
2458280.5	46	0.671	0.228
2458340.5	46	0.68	0.23
2458400.5	46	0.695	0.232
2458460.5	46	0.715	0.236
2458520.5	46	0.738	0.24
2458580.5	46	0.764	0.244
2458640.5	46	0.797	0.249
2458700.5	46	0.835	0.256
2445380.5	48	1.028	1.027
2445440.5	48	1.029	1.027
2445500.5	48	1.031	1.029
2445560.5	48	1.032	1.03
2445620.5	48	1.031	1.029
2445680.5	48	1.028	1.027
2445740.5	48	1.025	1.023
2445800.5	48	1.022	1.02
2445860.5	48	1.018	1.017
2445920.5	48	1.016	1.014
2445980.5	48	1.014	1.012
2446040.5	48	1.012	1.01
2446100.5	48	1.011	1.009
2446160.5	48	1.011	1.009
2446220.5	48	1.011	1.009
2446280.5	48	1.012	1.01
2446340.5	48	1.013	1.011
2446400.5	48	1.014	1.012
2446460.5	48	1.015	1.013
2446520.5	48	1.016	1.013
2446580.5	48	1.015	1.012
2446640.5	48	1.013	1.011
2446700.5	48	1.01	1.008
2446760.5	48	1.008	1.005
2446820.5	48	1.005	1.003
2446880.5	48	1.004	1.002
2446940.5	48	1.005	1.003
2447000.5	48	1.008	1.005
2447060.5	48	1.009	1.006
2447120.5	48	1.01	1.008
2447180.5	48	1.011	1.009
2447240.5	48	1.012	1.01
2447300.5	48	1.013	1.011
2447360.5	48	1.014	1.012
2447420.5	48	1.015	1.013
2447480.5	48	1.016	1.013
2447540.5	48	1.016	1.014
2447600.5	48	1.016	1.013
2447660.5	48	1.015	1.013
2447720.5	48	1.015	1.012
2447780.5	48	1.014	1.011
2447840.5	48	1.013	1.01
2447900.5	48	1.012	1.01
2447960.5	48	1.011	1.009
2448020.5	48	1.011	1.008
2448080.5	48	1.01	1.008
2448140.5	48	1.01	1.008
2448200.5	48	1.009	1.007
2448260.5	48	1.009	1.007
2448320.5	48	1.009	1.007
2448380.5	48	1.009	1.007
2448440.5	48	1.009	1.007
2448500.5	48	1.009	1.007
2448560.5	48	1.009	1.007
2448620.5	48	1.009	1.007
2448680.5	48	1.009	1.007
2448740.5	48	1.009	1.007
2448800.5	48	1.009	1.007
2448860.5	48	1.009	1.007
2448920.5	48	1.009	1.008
2448980.5	48	1.01	1.008
2449040.5	48	1.01	1.008
2449100.5	48	1.01	1.008
2449160.5	48	1.01	1.008
2449220.5	48	1.01	1.008
2449280.5	48	1.01	1.009
2449340.5	48	1.011	1.01
2449400.5	48	1.011	1.01
2449460.5	48	1.011	1.009
2449520.5	48	1.01	1.009
2449580.5	48	1.012	1.01
2449640.5	48	1.013	1.012
2449700.5	48	1.015	1.013
2449760.5	48	1.016	1.015
2449820.5	48	1.018	1.016
2449880.5	48	1.02	1.018
2449940.5	48	1.022	1.02
2450000.5	48	1.024	1.023
2450060.5	48	1.027	1.025
2450120.5	48	1.021	1.02
2450180.5	48	1.02	1.019
2450240.5	48	1.02	1.019
2450300.5	48	1.02	1.019
2450360.5	48	1.021	1.02
2450420.5	48	1.024	1.023
2450480.5	48	1.028	1.027
2450540.5	48	1.032	1.031
2450600.5	48	1.035	1.035
2450660.5	48	1.038	1.037
2450720.5	48	1.039	1.038
2450780.5	48	1.036	1.036
2450840.5	48	1.03	1.029
2450900.5	48	1.024	1.023
2450960.5	48	1.019	1.018
2451020.5	48	1.017	1.016
2451080.5	48	1.016	1.015
2451140.5	48	1.016	1.015
2451200.5	48	1.016	1.015
2451260.5	48	1.015	1.014
2451320.5	48	1.013	1.012
2451380.5	48	1.012	1.01
2451440.5	48	1.01	1.009
2451500.5	48	1.01	1.009
2451560.5	48	1.01	1.008
2451620.5	48	1.009	1.007
2451680.5	48	1.008	1.007
2451740.5	48	1.007	1.006
2451800.5	48	1.006	1.004
2451860.5	48	1.004	1.003
2451920.5	48	1.002	1.001
2451980.5	48	1	0.999
2452040.5	48	0.996	0.995
2452100.5	48	0.992	0.991
2452160.5	48	0.988	0.987
2452220.5	48	0.985	0.984
2452280.5	48	0.983	0.982
2452340.5	48	0.982	0.981
2452400.5	48	0.982	0.981
2452460.5	48	0.981	0.98
2452520.5	48	0.983	0.982
2452580.5	48	0.986	0.985
2452640.5	48	0.989	0.988
2452700.5	48	0.992	0.991
2452760.5	48	0.993	0.992
2452820.5	48	0.996	0.996
2452880.5	48	0.998	0.998
2452940.5	48	0.999	0.998
2453000.5	48	0.998	0.997
2453060.5	48	0.996	0.995
2453120.5	48	0.994	0.994
2453180.5	48	0.994	0.993
2453240.5	48	0.994	0.993
2453300.5	48	0.994	0.994
2453360.5	48	0.995	0.994
2453420.5	48	0.996	0.996
2453480.5	48	0.996	0.996
2453540.5	48	0.996	0.995
2453600.5	48	0.997	0.996
2453660.5	48	0.997	0.997
2453720.5	48	0.998	0.998
2453780.5	48	1	0.999
2453840.5	48	1.002	1.001
2453900.5	48	1.003	1.003
